	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	Results.BasalvsLP	Results.BasalvsML	Results.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
227753	8.92690970089646	0.645897120487943	-0.440070005068931	-1.08596712555687	0	0	-0.285157958065163	0.846012713573256	0.935940167874565	0.391275181408258	0	0	0	227753	Gsn	chr2
13830	5.5876658018993	-0.336679711344346	-0.247765219034198	0.0889144923101481	0	0	0	0.999075262034382	0.999600949082053	0.999944017621676	0	0	0	13830	Stom	chr2
14594	3.19879873992911	2.5868287851704	0.714367020123343	-1.87246176504706	6.28737174548075	0	-3.52556988514535	9.76811719552661e-05	0.890320033173514	0.00362111463584137	1	0	0	14594	Ggta1	chr2
100042194	-3.22633930028297	1.85863337219586	2.66923705397374	0.810603681777879	1.5406292988453	2.85643101508375	0	0.0805450837409783	0.0102525024398251	0.626642980630013	0	1	0	100042194	Gm13446	chr2
69601	6.8023491518279	0.652237990293806	0.550012095820114	-0.102225894473692	0	0	0	0.975983935606903	0.991757664008548	0.999939122123705	0	0	0	69601	Dab2ip	chr2
74410	0.502905492208949	-0.988427708781665	-1.73572031836329	-0.747292609581628	0	-2.82183715562965	0	0.516299793137075	0.0107245415060708	0.835646705590957	0	-1	0	74410	Ttll11	chr2
68375	2.41040180756687	0.418721380442928	-0.13768937099833	-0.556410751441259	0	0	0	0.992843654424437	0.999525432079234	0.980115714425902	0	0	0	68375	Ndufa8	chr2
16874	-1.0936619577585	2.8813903668539	1.44865484416892	-1.43273552268498	3.98339164322871	1.07565488058735	-0.908723325971603	0.00185835468401513	0.156209754465016	0.194854660904742	1	0	0	16874	Lhx6	chr2
67889	6.30954351897527	0.741953577378133	0.357281105837487	-0.384672471540646	0	0	0	0.976620537004387	0.99983683174188	0.999860566148234	0	0	0	67889	Rbm18	chr2
67871	4.2180735312864	0.148177280977329	0.157282633550119	0.00910535257278955	0	0	0	0.999917666444052	0.999918618776348	0.999996942059752	0	0	0	67871	Mrrf	chr2
100861645	-3.52071882418482	-3.40187882635319	-1.55172789967846	1.85015092667473	-2.55523084872506	-0.550830919914127	0.97658018807155	0.0170501921215176	0.314623255733654	0.183381134944408	0	0	0	100861645	NA	NA
19224	3.0427627177266	0.0474382271218081	1.00798538336341	0.960547156241606	0	0.0230606645435607	0	0.996463102297894	0.491242187455606	0.544978310549008	0	0	0	19224	Ptgs1	chr2
675440	-1.28698786814101	-0.0341864507883958	0.246457242070546	0.280643692858942	0	0	0	0.997370492616235	0.976350993424339	0.971945458903459	0	0	0	675440	NA	NA
67466	5.06315514844232	-0.129935225295233	-0.0751629376399654	0.0547722876552674	0	0	0	0.999941649601138	0.999971861215789	0.999985562253845	0	0	0	67466	Pdcl	chr2
319817	6.4550969280794	-0.544897148701945	-0.373214311564422	0.171682837137523	0	0	0	0.97438129740511	0.993410041965387	0.999123727758656	0	0	0	319817	Rc3h2	chr2
241322	4.6363699977223	-0.460193607160446	-0.673122739973683	-0.212929132813238	0	0	0	0.985043551804399	0.927686664857775	0.998456251145165	0	0	0	241322	Zbtb6	chr2
320633	2.12792027549308	-0.770067854103032	-0.809613727513604	-0.0395458734105718	0	0	0	0.719115005300991	0.689272766387438	0.996260296061196	0	0	0	320633	Zbtb26	chr2
227800	6.35517294149132	0.146639869885544	-0.234025557916219	-0.380665427801763	0	0	0	0.999891275485644	0.999753712461829	0.999350380328189	0	0	0	227800	Rabgap1	chr2
338346	-2.14040621718668	-0.356277118792759	0.288249874816382	0.644526993609141	0	0	0	0.898511096705229	0.921199981590533	0.763872225403633	0	0	0	338346	Gpr21	chr2
20744	5.81636291912608	-0.703261410725778	-0.672699996292445	0.0305614144333335	0	0	0	0.968118985823528	0.97768112473696	0.999989654001625	0	0	0	20744	Strbp	chr2
227801	5.09078734105882	0.0283167980363688	0.304513552356296	0.276196754319927	0	0	0	0.999983310341287	0.99951845253965	0.999718397017792	0	0	0	227801	Dennd1a	chr2
16870	-3.19999432346458	3.20647412138351	-0.658370187541446	-3.86484430892496	2.9244686923585	0	-4.04476927986146	0.00934859656231492	0.707705373570059	0.00174075733238396	1	0	0	16870	Lhx2	chr2
59126	5.61723913588291	-0.645587164035496	-1.36868359571293	-0.723096431677435	0	-2.16969688149083	0	0.964512328602421	0.0301839155223352	0.94039532079899	0	0	0	59126	Nek6	chr2
19177	6.60383876149021	0.173397063991164	-0.17444518651354	-0.347842250504704	0	0	0	0.999874537673334	0.999870754023947	0.999592404086817	0	0	0	19177	Psmb7	chr2
14536	4.126098365616	-0.98861272295402	-0.856777859399875	0.131834863554144	0	0	0	0.518835035247251	0.7231125173088	0.998537652576058	0	0	0	14536	Nr6a1	chr2
241327	1.81269273204834	3.29461585723283	3.24918323964659	-0.0454326175862398	7.39038879316522	7.63354378839167	0	3.06309969438042e-05	2.40957934391169e-05	0.996537538728012	1	1	0	241327	Olfml2a	chr2
66489	3.91151521916038	-0.151396497766413	-0.0366594315751296	0.114737066191283	0	0	0	0.999866481425376	0.999976420867231	0.99992949433026	0	0	0	66489	Rpl35	chr2
74192	4.88454004814924	0.288627700439299	-0.530676098851246	-0.819303799290545	0	0	0	0.997930257512086	0.986173002657608	0.838192359245118	0	0	0	74192	Arpc5l	chr2
76899	4.45059550929157	-0.230329618953474	-0.579889555737507	-0.349559936784033	0	0	0	0.999556777554689	0.988976242647221	0.999097195649386	0	0	0	76899	Golga1	chr2
320271	5.49593407371373	-0.267256175219938	0.022143722508023	0.289399897727961	0	0	0	0.979357485703538	0.998740843958995	0.980893316339949	0	0	0	320271	Scai	chr2
100042584	-1.6339403026069	0.120344561976339	-0.476077776381734	-0.596422338358073	0	0	0	0.973379505400532	0.86816336144395	0.809527540679801	0	0	0	100042584	Gm16523	chr2
67857	5.63395531325876	-0.193104878665377	-0.289703778256745	-0.0965988995913678	0	0	0	0.999924253970714	0.999815917242125	0.999982610766094	0	0	0	67857	Ppp6c	chr2
94217	-2.49609077812333	4.78750738638147	7.10481570833768	2.31730832195621	6.37946162046531	9.18551603787334	1.83379957956932	9.17125388706881e-05	6.54700641068935e-06	0.0519516060340175	1	1	0	94217	Lrp1b	chr2
70789	-0.84163138017143	-4.3564630224334	-5.089542398085	-0.733079375651605	-4.7036051886346	-5.82182323293575	0	0.000705588015857478	0.000175702128950058	0.71150419118186	-1	-1	0	70789	Kynu	chr2
227835	3.49837654596865	0.281497514979549	0.905664500655767	0.624166985676218	0	0	0	0.998954692241341	0.705368069718464	0.973770341677971	0	0	0	227835	Gtdc1	chr2
24136	1.5368373640685	0.316276543103977	1.3608157167324	1.04453917362842	0	0.678524446200739	0.0839145037772548	0.905205336085282	0.258848481869692	0.469780036019474	0	0	0	24136	Zeb2	chr2
11480	5.22159398420989	0.572223455689213	1.21487925764955	0.642655801960339	0	1.58687394673252	0	0.993983490141148	0.0747659339679803	0.987806960414356	0	0	0	11480	Acvr2a	chr2
26428	5.20891049547376	0.148008358365424	0.190830528839464	0.0428221704740395	0	0	0	0.999149383892515	0.99881262312726	0.999848638355527	0	0	0	26428	Orc4	chr2
109241	5.31477598857917	-0.294617810819118	-0.0496295011512702	0.244988309667848	0	0	0	0.996091206831434	0.999664225984	0.998008514932972	0	0	0	109241	Mbd5	chr2
227867	6.37773698423454	-0.196496652202976	-0.184023324661952	0.0124733275410236	0	0	0	0.999596431517931	0.999639677784545	0.999989351240269	0	0	0	227867	Epc2	chr2
16574	6.07610894226597	-0.939652852164945	-3.37945688758609	-2.43980403542115	0	-7.62636676664992	-4.94805346758131	0.574753250994475	2.43040234649511e-05	0.000492416615215111	0	-1	-1	16574	Kif5c	chr2
71897	-2.7538116618546	4.88805644447606	4.73554300021084	-0.152513444265222	5.79682005201755	5.63417601691496	0	0.000179853050903941	0.000217588715821629	0.936806196470614	1	1	0	71897	Lypd6b	chr2
320343	-0.0265056537498435	0.454494531037612	2.97166444360928	2.51716991257167	0	5.24783872086011	4.08935840260371	0.938908166590503	0.000337023526701158	0.00158926109156441	0	1	0	320343	Lypd6	chr2
109129	5.55328315848189	0.356006062118816	0.164055897325765	-0.191950164793051	0	0	0	0.999748763734259	0.999965371039279	0.999967956197112	0	0	0	109129	Mmadhc	chr2
227885	6.38359368541805	0.0282659295348049	0.0258943022423148	-0.00237162729249007	0	0	0	0.999984207440512	0.99998548203051	0.999999219989686	0	0	0	227885	Gm13498	chr2
74194	6.91697521766662	0.478723937966087	1.57799091544915	1.09926697748306	0	2.11337576956948	0.397324637843164	0.954072383452935	0.0330054540103277	0.350545556848658	0	0	0	74194	Rnd3	chr2
71684	3.52870637217376	0.303735549763527	-0.669185445368225	-0.972920995131752	0	0	0	0.998855347911076	0.971098296751718	0.568606198991479	0	0	0	71684	Rbm43	chr2
64685	3.62024747415787	-0.529061050658727	-1.04738692005927	-0.518325869400545	0	-0.310244690609952	0	0.991477937356832	0.381979915483492	0.994842197966913	0	0	0	64685	Nmi	chr2
21930	3.84484985384179	-1.03208342858933	1.3466959010733	2.37877932966263	-0.0566769178281423	0.560140221270348	2.3503401834002	0.481354039569426	0.297466741583822	0.0228317769246173	0	0	0	21930	Tnfaip6	chr2
51869	6.22884582114352	-0.354119475712651	-0.0317027262853449	0.322416749427306	0	0	0	0.998040394635592	0.999945732256913	0.999023557203338	0	0	0	51869	Rif1	chr2
17996	-0.665573497632131	-2.37208300294341	-2.84665519047578	-0.474572187532376	-3.49000476318158	-4.82462485396026	0	0.00382927972082124	0.000580765337621029	0.931588818624732	-1	-1	0	17996	Neb	chr2
75423	5.93533030093466	-0.0514968422368653	0.238669183791876	0.290166026028741	0	0	0	0.999968925241605	0.999736999768817	0.999721127098664	0	0	0	75423	Arl5a	chr2
12298	1.75601616148192	3.72094195389139	4.45611314932456	0.735171195433172	5.58629736467594	6.79362096303716	0	0.000224541811837935	5.79106883973768e-05	0.683798189736941	1	1	0	12298	Cacnb4	chr2
625631	3.04528713624568	-0.657272099409848	-0.791605216960369	-0.134333117550522	0	0	0	0.929401438783701	0.830005609175068	0.999162876487433	0	0	0	625631	Bloc1s2-ps	NA
56324	6.10551838173844	0.0161624183364637	-0.278066033233784	-0.294228451570247	0	0	0	0.999998576811153	0.999937822218447	0.999953613253977	0	0	0	56324	Stam2	chr2
71409	6.07604620689571	0.320805343378693	-0.308692556856779	-0.629497900235473	0	0	0	0.999463338509434	0.999542290390985	0.989561736679028	0	0	0	71409	Fmnl2	chr2
56194	6.74726982801273	-0.631307209018106	-0.595925325745124	0.0353818832729829	0	0	0	0.956673632361862	0.967497537234275	0.999900223332616	0	0	0	56194	Prpf40a	chr2
65103	4.44144592845758	0.161527429713911	-0.0715021926711454	-0.233029622385057	0	0	0	0.999846546706061	0.999954852525282	0.999778389036855	0	0	0	65103	Arl6ip6	chr2
18227	5.2727778172729	0.989316971785656	2.40553434276444	1.41621737097878	0	3.97165552732232	1.2238057157992	0.512412729106522	0.00188017458951066	0.127217400802653	0	1	0	18227	Nr4a2	chr2
227923	-1.84770009689325	0.623697840026545	-0.55425875088847	-1.17795659091501	0	0	-0.40768478207436	0.784928285493816	0.843225944183516	0.347332603393826	0	0	0	227923	A930012O16Rik	NA
14571	5.88722117337619	-0.401266339125083	0.0773606356054488	0.478626974730532	0	0	0	0.999288803391164	0.999974171477591	0.998847565893419	0	0	0	14571	Gpd2	chr2
227929	3.34635032578483	-4.34474078333863	-3.62274653631587	0.721994247022763	-7.41058903648619	-5.76657440662301	0	3.0601753540814e-05	0.000180451099185214	0.789323222372817	-1	-1	0	227929	Cytip	chr2
11477	6.48741567651716	0.997655226416327	0.862239109468722	-0.135416116947605	0	0	0	0.50427266570673	0.733277790118467	0.999138317941117	0	0	0	11477	Acvr1	chr2
76654	-3.34040249488818	-2.76824969321696	-3.83876763595337	-1.07051794273641	-2.895385212169	-4.83211037941406	-0.144517229314757	0.00966230973569475	0.000585700607104766	0.445530240012162	-1	-1	0	76654	Upp2	chr2
227933	-0.117353103795567	-0.127932213076378	0.640191390661753	0.768123603738131	0	0	0	0.964505472672985	0.745740187722319	0.668320797539859	0	0	0	227933	Ccdc148	chr2
227937	6.9465363413538	0.890278777934092	0.809545902012125	-0.0807328759219663	0	0	0	0.70873556301962	0.825239815514031	0.999769761908273	0	0	0	227937	Pkp4	chr2
76747	-3.02240038173221	3.83266274070897	1.00880489117552	-2.82385784953345	3.26108352506254	0.0112592404603947	-2.13827187206743	0.00563787859216786	0.51164524971424	0.0326393059853804	1	0	0	76747	Dapl1	chr2
100038999	2.46813586437825	-0.569244145962998	-0.787504234541076	-0.218260088578078	0	0	0	0.976665075447354	0.865439195565823	0.999192922311696	0	0	0	100038999	Gm13552	NA
66860	7.66249578863277	-0.480190960257858	0.59969371561872	1.07988467587658	0	0	0.527632756736543	0.993484850847369	0.980283701732835	0.305725607019365	0	0	0	66860	Tanc1	chr2
72137	4.27468295853393	0.243756720600746	0.575756360930325	0.331999640329579	0	0	0	0.998721485606086	0.977783406746415	0.997622100333673	0	0	0	72137	Wdsub1	chr2
407823	6.92735522742888	0.0415891772451706	0.454066650910359	0.412477473665188	0	0	0	0.999951237266279	0.996374196270356	0.998455331916385	0	0	0	407823	Baz2b	chr2
100505179	0.225485138988413	-1.26740305700695	-0.674335280707545	0.593067776299408	-1.01763967951214	0	0	0.168688321792586	0.872806718924307	0.933112695201042	0	0	0	100505179	NA	NA
57438	7.18392545627304	-0.983916567234548	-0.443617667402592	0.540298899831956	0	0	0	0.524239736011664	0.970009514380994	0.955615001437226	0	0	0	57438	Marchf7	chr2
66205	1.89936905934056	1.45766996123736	1.75119062472687	0.293520663489511	2.01253084448404	3.32218246961449	0	0.0386984067538869	0.00492829136718672	0.991729560653235	0	1	0	66205	Cd302	chr2
17076	4.40386929530228	1.82086697504211	0.44344782884839	-1.37741914619372	4.48939055659912	0	-2.14384840827055	0.000906424622754834	0.995270722270051	0.0314463297721529	1	0	0	17076	Ly75	chr2
18779	1.54631839401252	4.76744515556317	5.90432772076974	1.13688256520657	9.06782890782785	11.0806933807737	0.281220077893403	6.74800136401111e-06	1.45761465148259e-06	0.393723052524599	1	1	0	18779	Pla2r1	chr2
16420	3.94479834778963	-1.98271295455285	-1.36862085470772	0.614092099845129	-5.10493787063211	-1.89524712590569	0	0.000401676686843548	0.0465158532222098	0.972735773545096	-1	0	0	16420	Itgb6	chr2
56878	6.39054630875891	0.977127167675746	1.62318924239911	0.646062074723362	0	3.80721679614514	0	0.554112290746909	0.00238295763562305	0.976849467355909	0	1	0	56878	Rbms1	chr2
21353	5.82111760282785	-1.45394509228778	-0.237964316797918	1.21598077548986	-1.6410301251613	0	0.829995802833459	0.0688797666433687	0.988746868654853	0.214798110071464	0	0	0	21353	Tank	chr2
59029	5.61540415957994	0.442170175747437	-0.21662686830147	-0.658797044048907	0	0	0	0.997859905128571	0.999777646380463	0.982834529195148	0	0	0	59029	Psmd14	chr2
13482	2.58964693545871	-3.28371313616149	-0.635050027331234	2.64866310883026	-6.23119923203493	0	4.8517785177507	0.000104744832016906	0.808538398462557	0.000559287347279328	-1	0	1	13482	Dpp4	chr2
14089	0.834955750710396	-1.24904949744325	0.203347691992443	1.45239718943569	-0.42749116533487	0	0.799412075708285	0.342107846484485	0.928603488489627	0.224194175585145	0	0	0	14089	Fap	chr2
71586	4.52204154496658	-3.81988889365439	-2.96648036664364	0.853408527010748	-11.7260056862792	-8.13008956834413	0	8.86364791799663e-07	1.5003530042279e-05	0.763515377178552	-1	-1	0	71586	Ifih1	chr2
227960	3.85878990772792	-5.55232001562089	-4.8656335096411	0.68668650597979	-23.6139347846591	-20.00405357149	0	3.09360976053273e-09	1.19389546401257e-08	0.980106895884262	-1	-1	0	227960	Gca	chr2
50915	4.34623999290949	0.84460351412485	-0.630280514499991	-1.47488402862484	0	0	-2.29566566918288	0.750944501866003	0.948649060771969	0.0247114446700494	0	0	0	50915	Grb14	chr2
319876	7.39424331343293	-0.0580274198884663	0.200600185857437	0.258627605745903	0	0	0	0.999987501229796	0.999931992496016	0.999934144300021	0	0	0	319876	Cobll1	chr2
320106	-2.79382829984236	3.25158084547038	1.81218390787989	-1.4393969375905	2.50700218203812	1.00499567564269	-0.485237333132738	0.0183071319965137	0.175410300197765	0.333100701170395	0	0	0	320106	Slc38a11	chr2
20269	-2.18115424395768	0.999475111429725	-0.331332688782193	-1.33080780021192	0	0	-0.629673244671961	0.503649079832171	0.902171843781587	0.273828362231631	0	0	0	20269	Scn3a	chr2
110876	-1.4648091709129	1.66791332981104	1.76605223943407	0.0981389096230287	1.48675836414367	1.7701391585461	0	0.0870163749679873	0.056585537855397	0.978776741978161	0	0	0	110876	Scn2a	chr2
77771	-2.89934777140159	-3.13808203079781	-2.72548633159189	0.412595699205924	-3.46994677132064	-2.79419113475973	0	0.00399768288766161	0.0113302808183938	0.874086359392523	-1	-1	0	77771	Csrnp3	chr2
14425	6.58089611447601	-1.96593532713673	-1.57789922342901	0.388036103707722	-6.08216084750604	-3.63954365452849	0	0.000123038527943333	0.00305271647665355	0.998511061786882	-1	-1	0	14425	Galnt3	chr2
73668	4.56543486618408	0.676727217705218	0.161532692564055	-0.515194525141163	0	0	0	0.979911067104375	0.99993211658822	0.997561808534835	0	0	0	73668	Ttc21b	chr2
20265	-4.31844385565942	3.84999420206701	4.96562491531658	1.11563071324957	4.13676814663744	5.73482794404425	0.15510588685178	0.00152468090658469	0.000194133624922557	0.450661312007201	1	1	0	20265	Scn1a	chr2
20272	4.36178578542269	6.15846711062087	7.46762139000409	1.30915427938322	12.3609534477792	14.6234638705491	0.68229568559821	6.15874410055439e-07	1.65611716230885e-07	0.25714938186525	1	1	0	20272	Scn7a	chr2
26877	-2.08069463724128	0.174351483469466	2.76018186152603	2.58583037805656	0	4.05211583505218	3.72783803314001	0.979336276416978	0.00168051532796455	0.00268945870990015	0	1	0	26877	B3galt1	chr2
53416	6.82859920044865	-0.954794705814516	0.55102258013725	1.50581728595177	0	0	2.15993002867466	0.568979863968285	0.945234579496416	0.0306565351455619	0	0	0	53416	Stk39	chr2
241447	4.14476436930996	2.45071845641323	0.405012026444338	-2.04570642996889	5.47720639850366	0	-4.09823666784167	0.000252382770541615	0.985265924610474	0.00156546598056216	1	0	0	241447	Cers6	chr2
329416	-1.88595202093959	0.576967507810758	0.642697912640848	0.0657304048300897	0	0	0	0.790577775525626	0.758411350311393	0.983096614224566	0	0	0	329416	Nostrin	chr2
66442	1.81915868317438	2.44192042648281	2.39402416841731	-0.0478962580654982	7.27892043585793	7.3301972604712	0	3.4026567196986e-05	3.23117451682757e-05	0.999611217664303	1	1	0	66442	Spc25	chr2
241452	3.02924897764092	0.361628262878903	2.87781199086497	2.51618372798607	0	3.66861026733512	3.02683700714597	0.919120362662806	0.0029488638099765	0.00781961203270331	0	1	0	241452	Dhrs9	chr2
14725	-0.579532509901795	2.59989728146908	0.783138161235227	-1.81675912023385	3.60382176939924	0	-1.87076957696262	0.00323488148334799	0.715398337290311	0.0484081909458884	1	0	0	14725	Lrp2	chr2
72569	1.96928382381342	1.01211731899368	-0.0683143324517621	-1.08043165144544	0.0511541432320089	0	-0.352297663018252	0.480211942088676	0.999337265393411	0.36666680072592	0	0	0	72569	Bbs5	chr2
228003	-2.3528071932918	0.744265780683627	-0.24740133885817	-0.991667119541797	0	0	0	0.707399489426592	0.952694452904694	0.508220228758496	0	0	0	228003	Klhl41	chr2
320720	2.88521969921994	-0.567216750536908	-0.448346618283054	0.118870132253854	0	0	0	0.972933592837164	0.990263294997627	0.999536453859368	0	0	0	320720	Fastkd1	chr2
